"","score","text","Review"
"633",0,"RT @Yogesh_Bajaj1: @AsaramBapuJi Deceiving people,
Destroying trusts
Showing Fake reports
Well.. That's India News &amp; Deepak Chaurasia!
#Arr…","Surprise"
"634",0,"If Bihar Police can't #ArrestCHORasia then let us handle the case.- Hindu Sangathan. https://t.co/uSzC1a2zis","Surprise"
"635",0,"RT @Yogesh_Bajaj1: @ankit_padaria @sureshpprabhu Police arrests Saints under the pretext of questioning but cannot #ArrestCHORasia despite…","Surprise"
"636",0,"Police must #ArrestCHORasia and people must ban India News - only way to a safe &amp; happy India! https://t.co/h8UNVsmVOS","Surprise"
"637",0,"RT @bakure17: Deepak Chaurasia booked for causing Defamation under Section 500 (defamation) of the IPC. #ArrestCHORasia https://t.co/kSan1p…","Surprise"
"638",0,"RT @Shalinisingh315: @DhananjayPraj15 @abpnewshindi @journoumeshpath GRABBY Deepak Chaurasia made mockery of 4th pillar of Democracy!SHAME!…","Surprise"
"639",0,"Asaram Bapu Ji's lawyer, Mr. Jagmal Singh confirmed that - 'Deepak is spreading wrong news'.  #ArrestCHORasia https://t.co/B6NqiXTnnB","Surprise"
"640",0,"#ArrestCHORasia that's the reality of indian media thats y it ranks on 2nd number in the list of most corrupt media… https://t.co/BTFIKM3qux","Surprise"
"641",0,"RT @Soham47398382: @AnitaHarwani2 @Gautam64210993 @AnjanaS77499065 @MamataOfficial Deepak Chaurasia's has Huge Appetite for TRP,No Regret 4…","Surprise"
"642",0,"RT @JennyLuhana: Never wondered, a culprit with 50 cases would roam free.
 #ArrestCHORasia as he's a threat to Hinduism. https://t.co/WLk4N…","Surprise"
"643",0,"RT @sapna_panda: @YssDelhi @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @s…","Surprise"
"644",0,"RT @DhaiyaParas: @rupeshsaigal  #ArrestCHORasia for all his wrongdoings. He has betrayed a lot of people by his mis-reporting. https://t.co…","Surprise"
"645",0,"RT @DhananjayPraj15: @abpnewshindi @journoumeshpath Police arrests Saints under the pretext of questioning but cannot #ArrestCHORasia despi…","Surprise"
"646",0,"RT @pramod08575705: Spreading hatred among people of a peace-loving nation is a crime. #ArrestCHORasia for this crime. https://t.co/029tSfU…","Surprise"
"647",0,"RT @gauravambala1: Deepak Chaurasia has set an example how journalists can go to any extent for TRP. #ArrestCHORasia https://t.co/gdhxpLG8c2","Surprise"
"648",0,"RT @YssAligarh: What enmity does Deepak Chaurasia have against Asaramji that India TV runs defamation campaigns against him? #ArrestCHORasi…","Surprise"
"649",-1,"What is the Delhi Police waiting for? Non-bailable arrest warrants are not enough to  #ArrestCHORasia? https://t.co/botV68UQnx","Sadness"
"650",0,"@manish373733 @rsprasad @RuPay_npci @_DigitalIndia @GoI_MeitY #ArrestCHORasia for he has coaxed the public innumera… https://t.co/4layjFbwQO","Surprise"
"651",0,"RT @Liladhariprasad: Just because Chaurasia is a journalist, will he not be booked under IPC for spreading hatred? #ArrestCHORasia https://…","Surprise"
"652",0,"RT @rupeshsaigal: @YssGzb @MUMGzb @vandana_7 @AshramGzb @AsaramBapuJi @narendramodi @PMOIndia Never seen 'Freedom of Press' benefiting peop…","Surprise"
"653",0,"RT @BahadurHariom: @YuktiDewangan @RekhaV_2 @Rajputp007 @tsrawatbjp @bhupendershast2 @bhupendershast2
Stop the fearless NON-SENSE by the ps…","Surprise"
"654",0,"Deepak Chaurasia must be declared as Paid News Person.  #ArrestCHORasia https://t.co/eE8RF6kepL","Surprise"
"655",0,"RT @shankerjoshi001: POCSO act calls for immediate arrest of the accused!Then whats DELAYING Deepak Chaurasia's arrest? #ArrestCHORasia","Surprise"
"656",0,"@swati_avhad @nsitharaman We are tolerating a criminal journalist &amp; the police is not arresting him. How far is tha… https://t.co/FvqWZKLKov","Surprise"
"657",0,"RT @ManjitKaur09: @RajatSharmaLive Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their CHEAP news #A…","Surprise"
"658",0,"RT @Shalinisingh315: @RashmiJ53185396 @thekiranbedi Stop the fearless NON-SENSE by the pseudo journalist of PaidMedia Deepak Chaurasia! #Ar…","Surprise"
"659",0,"Our 4th Pillar of Democracy has been hampered by Media crooks like Deepak Chaurasia! #ArrestCHORasia https://t.co/m4ztKHSQlL","Surprise"
"660",0,"For money will Deepak Chaurasia sell his family too?  #ArrestCHORasia  https://t.co/MXkwLh0WUA","Surprise"
"661",0,"If Bihar Police can't #ArrestCHORasia then let us handle the case.- Hindu Sangathan. https://t.co/PijrXm3alJ","Surprise"
"662",0,"RT @sharma6111956: @pramod08575705 @SriSri @Yale @susancain #ArrestCHORasia for all his wrongdoings. He has betrayed a lot of people by his…","Surprise"
"663",0,"RT @swati_avhad: @nsitharaman Sir, What enmity does Deepak Chaurasia have against Asaramji that India TV runs defamation campaigns against…","Surprise"
"664",0,"#ArrestCHORasia for his intentions are harmful. He can betray the nation at the times of crises. https://t.co/K3yRsZ92tr","Surprise"
"665",0,"RT @pramod08575705: Is #ArrestCHORasia out of the hands of Police?
Y delay?
After 30+ cases against him Y bail in unbailable offences ?","Surprise"
"666",0,"JOURNALISM has become a VILE GAME of TRP for which Deepak Chaurasia can fall down to any extent! #ArrestCHORasia https://t.co/cJcHcI1S1w","Surprise"
"667",0,"RT @pramod08575705: Deepak Chaurasia is a miscreant. He shouldn't be allowed to roam free on the streets or sit in the studios. #ArrestCHOR…","Surprise"
"668",0,"Inciting people against Hindu Saints &amp; Hindutva. Should this man be spared?  #ArrestCHORasia https://t.co/vhSoF1XO5Q","Surprise"
"669",0,"RT @sharma6111956: @RashmiJ53185396 @thekiranbedi Deepak Chaurasia has shamed a pious profession by lying and faking news. #ArrestCHORasia…","Surprise"
"670",0,"RT @jyotigambhir1: Deepak Chaurasia misleaded viewers by showing objectionable shows against Asaramji! SHAME! #ArrestCHORasia","Surprise"
"671",0,"RT @jyotigambhir1: For Deepak Chaurasia, Journalism means Selling News! #ArrestCHORasia  https://t.co/UEjNwHLHBx","Surprise"
"672",0,"RT @pramod08575705: @SriSri @Yale @susancain PAID media WORKS by adopting ATROCIOUS ways - Exposed by Deepak Chaurasia himself! #ArrestCHOR…","Surprise"
"673",0,"RT @Madhuri14496491: @MohiniS20131066 @INCIndia Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their…","Surprise"
"674",0,"RT @JennyLuhana: Never wondered, a culprit with 50 cases would roam free.
 #ArrestCHORasia as he's a threat to Hinduism. https://t.co/WLk4N…","Surprise"
"675",0,"RT @gauravtinu: #ArrestCHORasia for he has coaxed the public innumerable times against Hindu Saints. https://t.co/iHBWdc7MUq https://t.co/f…","Surprise"
"676",0,"Deepak Chaurasia is an incorrigible liar. So don't believe him! #ArrestCHORasia https://t.co/i2cvlE0wC3","Surprise"
"677",0,"@pramod08575705 @SriSri @Yale @susancain #ArrestCHORasia for all his wrongdoings. He has betrayed a lot of people b… https://t.co/d2Sci3ZKSV","Surprise"
"678",0,"RT @MohiniS20131066: @INCIndia Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their CHEAP news #Arres…","Surprise"
"679",0,"RT @pramod08575705: Deepak Chaurasia has Very POOR Records ! This time too doing FRAUD with Patna SDJM Court !! #ArrestCHORasia https://t.c…","Surprise"
"680",0,"RT @keshav4om: @ankit_padaria @sureshpprabhu See the secrets of Deepak Chaurasia. #ArrestCHORasia https://t.co/oLhX22PXus https://t.co/SMMn…","Surprise"
"681",0,"RT @Rajputp007: @ZeeNewsHindi @sudhirchaudhary Deepak Chaurasia is totally insensitive and irresponsible journalist.  #ArrestCHORasia  http…","Surprise"
"682",0,"RT @ps12352: @RubikaLiyaquat Mam, Arrest warrants also won't harm you if you are Deepak Chaurasia. Isn't it shameful?  #ArrestCHORasia http…","Surprise"
"683",0,"RT @sharma6111956: @om_krishna_om @AamAadmiParty Is Deepak Chaurasia above all law &amp; order just bcoz he is a mediaperson? There's arrest wa…","Surprise"
"684",0,"GRABBY Deepak Chaurasia made mockery of 4th pillar of Democracy!SHAME! #ArrestCHORasia https://t.co/JbkdC7Go29","Surprise"
"685",0,"RT @sanjaybhind: Hey Deepak Chaurasia, for money will you show bogus news on your parents too? #ArrestCHORasia  https://t.co/4YHFepWfaZ","Surprise"
"686",0,"@sharma6111956 @AamAadmiParty #ArrestCHORasia who made an MMS on a juvenile. He's booked under POCSO. https://t.co/GsuKJT16VJ","Surprise"
"687",0,"RT @omrajnvi: Hey Deepak Chaurasia, for money will you show bogus news on your parents too? #ArrestCHORasia  https://t.co/XbWG5sf8YH","Surprise"
"688",0,"Deepak Chaurasia &amp; his news channel are irresponsible towards nation.  #ArrestCHORasia https://t.co/aaj9DF2d24 https://t.co/utBz3dIkY9","Surprise"
"689",0,"@rajeshmadaan13 @vibhagupta99712 @irvpaswan GRABBY Deepak Chaurasia made mockery of 4th pillar of Democracy!SHAME!… https://t.co/G2fhqF8NsL","Surprise"
"690",0,"INTENTIONALLY Deepak Chaurasia CREATES FABRICATED sensational news to TRAP TRP! #ArrestCHORasia https://t.co/cKS741JT90","Surprise"
"691",0,"@shankerjoshi001 @ektaahuja28 @chauhan2014
 #ArrestCHORasia because non-bailable arrest warrants should have some v… https://t.co/e29vGY1cl8","Surprise"
"692",0,"RT @sharma6111956: @AamAadmiParty Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their CHEAP news #Ar…","Surprise"
"693",0,"#ArrestCHORasia! He has abetted many criminals against Asaram Bapu Ji in a fake case. https://t.co/ntepqPnEGM","Surprise"
"694",0,"RT @bakure17: No 'rape' mentioned in the FIR, still Deepak Chaurasia maligned Asaram Bapu Ji. #ArrestCHORasia for lying. https://t.co/utBz3…","Surprise"
"695",0,"RT @pramod08575705: Deepak Chaurasia Scared &amp; Missing? Why Not Surrendering to Patna SDJM Court after repeated Summons! #ArrestCHORasia","Surprise"
"696",0,"RT @ManjitKaur09: Deepak Chaurasia &amp; his news channel knows only to sell its news.  #ArrestCHORasia https://t.co/vJqOEpQSMv https://t.co/aW…","Surprise"
"697",0,"RT @pramod08575705: @SriSri @Yale @susancain PAID media WORKS by adopting ATROCIOUS ways - Exposed by Deepak Chaurasia himself! #ArrestCHOR…","Surprise"
"698",0,"RT @YssMumbaiThane: @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @shankerj…","Surprise"
"699",0,"RT @Liladhariprasad: @JennyLuhana @rupeshsaigal @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @AshramGzb @…","Surprise"
"700",0,"EXPOSED!  30 Cases in Courts, 10 FIRs &amp;  80 Police Complaints against INDIA NEWS Channel! #ArrestCHORasia","Surprise"
"701",0,"RT @ImVeshu: Deepak Chaurasia has been booked under POCSO Act for telecasting doctored video. #ArrestCHORasia https://t.co/AgWdqgwFw1","Surprise"
"702",0,"@RashmiJ53185396 @thekiranbedi Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for… https://t.co/02HIgBpSj7","Surprise"
"703",0,"RT @JennyLuhana: @shubhamambil Has anyone forgotten sensational lies of Deepak Chaurasia about Asaram Bapu Ji &amp; other pious saints? #Arrest…","Surprise"
"704",0,"FAKE STORIES,
FAKE CASES,
FAKE NEWS!

SHAME on Deepak Chaurasia!   #ArrestCHORasia! https://t.co/fPeD4k4spZ","Surprise"
"705",-1,"What is the Delhi Police waiting for? Non-bailable arrest warrants are not enough to #ArrestCHORasia? https://t.co/K3yRsZ92tr","Sadness"
"706",0,"Chaurasia is not above law, is he?  #ArrestCHORasia as he has 10+ FIRs on him. https://t.co/ovqrlgs9Fc","Surprise"
"707",0,"@vinod_sawner @AUThackeray @iramdaskadam @UNEnvironment @Commonwealth18 Dear PaidMedia! Y no News Headline on Chaur… https://t.co/S6nKyjyZfm","Surprise"
"708",0,"RT @GhuleRajiv: Nation Erupts against Unethical Journalism by Deepak Chourasia ! Demands for #ArrestCHORasia at Jantar Mantar","Surprise"
"709",0,"RT @preeti_jangid2: @YssDelhi @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha…","Surprise"
"710",0,"RT @YssMumbaiThane: @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @shankerj…","Surprise"
"711",0,"RT @lilmum55: @NehaHaldar2 @ShauryaBhabhua @shankerjoshi001 @s_patel19 @Nalini_om @iMonkJi @AsaramBapuJi @rawat_narayan @Bapumerepyare @Ruc…","Surprise"
"712",0,"RT @ektaahuja28: Why Congress supports Deepak Chaurasia-like people? Because 'birds of same feather flock together'. #ArrestCHORasia","Surprise"
"713",0,"RT @Liladhariprasad: @rupeshsaigal @lilmum55 @JennyLuhana @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @AshramGzb @…","Surprise"
"714",0,"RT @pramod08575705: Deepak Chaurasia Scared &amp; Missing? Why Not Surrendering to Patna SDJM Court after repeated Summons! #ArrestCHORasia","Surprise"
"715",0,"RT @sharma6111956: @AamAadmiParty Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their CHEAP news #Ar…","Surprise"
"716",0,"RT @Liladhariprasad: @JennyLuhana @rupeshsaigal @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @AshramGzb @…","Surprise"
"717",0,"Fraudster Deepak Chaurasia created unrelated facts against innocent Asaram Bapu Ji
#ArrestCHORasia the proven culprit!","Surprise"
"718",0,"Why our system is slow in #ArrestCHORasia
Why don't they work with the enthusiasm as like in Case of Asaram Bapuji ?","Surprise"
"719",0,"RT @DhaiyaParas: @rupeshsaigal  #ArrestCHORasia for all his wrongdoings. He has betrayed a lot of people by his mis-reporting. https://t.co…","Surprise"
"720",0,"RT @DhaiyaParas: @rupeshsaigal  #ArrestCHORasia for all his wrongdoings. He has betrayed a lot of people by his mis-reporting. https://t.co…","Surprise"
"721",0,"RT @keshav4om: @ChoudhurySalona @MUMGzb @AshramGzb @AsaramBapuJi @narendramodi Deepak Chaurasia is intentionally spreading the false propag…","Surprise"
"722",0,"RT @JennyLuhana: @Liladhariprasad @rupeshsaigal @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @AshramGzb @…","Surprise"
"723",0,"RT @WakeUpHindu: Ignoring the Main National Agenda Deepak Chaurasia PAMPERS more on BOGUS Issues! #ArrestCHORasia https://t.co/yNdc0valXV","Surprise"
"724",0,"RT @Nikhilk239: Deepak Chaurasia guy defaming entire community!  #ArrestCHORasia  https://t.co/QsMKNpnAyK","Surprise"
"725",0,"RT @chander_hariom: Deepak Chaurasia invokes HATRED for Hinduism by targeting Hindu Saints on National TV!SHAME! #ArrestCHORasia https://t.…","Surprise"
"726",0,"@MikaSingh Deepak Chaurasia has set an example how journalists can go to any extent for TRP.  #ArrestCHORasia https://t.co/vJYM4UuQHk","Surprise"
"727",0,"RT @PharmacistLata: #ArrestCHORasia! He's a terrorist sympathiser. He's against India. He's against Hindutva. https://t.co/6C20RjG415","Surprise"
"728",0,"RT @DhaiyaParas: @YssAgraOfficial @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYo…","Surprise"
"729",0,"RT @JennyLuhana: Never wondered, a culprit with 50 cases would roam free.
 #ArrestCHORasia as he's a threat to Hinduism. https://t.co/WLk4N…","Surprise"
"730",0,"RT @dhruvbaghla: @MikaSingh Why Deepak Chaurasia questions on HINDU saints integrity &amp; ignoring real culprits?  #ArrestCHORasia https://t.c…","Surprise"
"731",0,"RT @kumar_skguruom: @AamAadmiParty Sir, Never seen 'Freedom of Press' benefiting people. #ArrestCHORasia for misusing this freedom. https:/…","Surprise"
"732",0,"RT @kiranrajdev: @CMOMaharashtra @Dev_Fadnavis Good step Sir , bt u know Deepak Chaurasia is the stigma of other news channels.  #ArrestCHO…","Surprise"
"733",0,"RT @JennyLuhana: @rupeshsaigal @Liladhariprasad @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @AshramGzb @…","Surprise"
"734",0,"Is Deepak Chaurasia Hiding?  Why NOT appearing in Patna SDJM Court ? #ArrestCHORasia https://t.co/2HNIEjFTX2","Surprise"
"735",0,"RT @PharmacistLata: #ArrestCHORasia! He's a terrorist sympathiser. He's against India. He's against Hindutva. https://t.co/6C20RjG415","Surprise"
"736",0,"RT @shankerjoshi001: POCSO act calls for immediate arrest of the accused!Then whats DELAYING Deepak Chaurasia's arrest? #ArrestCHORasia","Surprise"
"737",0,"RT @RiyaAggarwal04: @anupamahere Mam.. Deepak Chaurasia &amp; his news channel knows only to sell its news. #ArrestCHORasia https://t.co/mWAVsu…","Surprise"
"738",0,"RT @BahadurHariom: @JennyLuhana @rupeshsaigal @Liladhariprasad @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDG…","Surprise"
"739",0,"RT @JennyLuhana: @Liladhariprasad @rupeshsaigal @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @AshramGzb @…","Surprise"
"740",0,"Deepak Chaurasia has been booked under POCSO Act for telecasting doctored video.  #ArrestCHORasia https://t.co/nczz3Ltlfl","Surprise"
"741",0,"@deepak_mragwani @RGVzoomin @PawanKalyan Deepak Chaurasia has set an example how journalists can go to any extent f… https://t.co/XtLuNw5xpW","Surprise"
"742",0,"Where are the Big Bindi Brigade feminists? Chaurasia is booked under POCSO! Why no outrage for delay in #ArrestCHORasia?","Surprise"
"743",0,"RT @omrajnvi: Deepak Chaurasia confessed himself calling JOURNALISM as ""Mission""-HUB of TRP! #ArrestCHORasia https://t.co/OzbMKevBxN","Surprise"
"744",0,"RT @Madhuri14496491: @MohiniS20131066 @INCIndia Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their…","Surprise"
"745",0,"Has anyone forgotten sensational lies of Deepak Chaurasia about Asaram Bapu Ji &amp; other pious saints? #ArrestCHORasia https://t.co/XURM4jZu6n","Surprise"
"746",0,"RT @nk2srivishnu: @Gajendr28371234 @nsitharaman #ArrestCHORasia who made an MMS on a juvenile. He's booked under POCSO. https://t.co/w2bcwr…","Surprise"
"747",0,"Deepak Chaurasia must be declared as Paid News Person.  #ArrestCHORasia https://t.co/EheSX2PYEm","Surprise"
"748",0,"#ArrestCHORasia as he is a pro-Congress paid journalist. He creates sensation by faking news &amp; lying. https://t.co/1sGX49yaMi","Surprise"
"749",0,"RT @nk2srivishnu: @Gajendr28371234 @nsitharaman #ArrestCHORasia who made an MMS on a juvenile. He's booked under POCSO. https://t.co/w2bcwr…","Surprise"
"750",0,"Respect,Honesty,Reality,Patriotism,Sentiments,Humanity,Pride! Deepak Chaurasia is antonymous to these words… https://t.co/JbFZYJU5cy","Surprise"
"751",0,"RT @deepak_mragwani: @RGVzoomin @PawanKalyan Sir, Never wondered, a culprit with 50 cases would roam free.
 #ArrestCHORasia as he's a threa…","Surprise"
"752",0,"RT @MohiniS20131066: @INCIndia Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their CHEAP news #Arres…","Surprise"
"753",0,"RT @tarakmehta114: @michaelseitzman @QuanticoTV @ABCNetwork Sir, See the secrets of Deepak Chaurasia. #ArrestCHORasia https://t.co/YHMYXWjT…","Surprise"
"754",0,"RT @gauravtinu: What is a STING OPERATION? According to  Deepak Chaurasia its creating a fake CD or anchoring a fake NEWS! #ArrestCHORasia…","Surprise"
"755",0,"RT @JennyLuhana: @rupeshsaigal @Karnara_m @Liladhariprasad @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @…","Surprise"
"756",0,"RT @ManjitKaur09: CORRUPTED Deepak Chaurasia created FABRICATED news to mislead people against Asaramji-BHOLANAND! #ArrestCHORasia","Surprise"
"757",0,"RT @biren419: High time to #ArrestCHORasia who deserves only jail !
Enough of the undue liberty
Soon he should b punished.","Surprise"
"758",0,"@MohiniS20131066 @INCIndia Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for the… https://t.co/KluIYgNOak","Surprise"
"759",0,"RT @sharma6111956: @TheFarahKhan Mam Never seen 'Freedom of Press' benefiting people. #ArrestCHORasia for misusing this freedom. https://t.…","Surprise"
"760",0,"RT @AshramOrg: Deepak Chaurasia is intentionally spreading the false propaganda to malign HINDU saints! #ArrestCHORasia https://t.co/8Re4TM…","Surprise"
"761",0,"RT @AnjanaS17532387: @BJP4UP @myogiadityanath @DrMNPandeyMP @kpmaurya1 @drdineshbjp FAKE STORIES,
FAKE CASES,
FAKE NEWS!

SHAME on Deepak C…","Surprise"
"762",0,"He learned journalism Tactics from Punya Prasun bajpai? #ArrestCHORasia","Surprise"
"763",0,"RT @Priti_om: PAID media WORKS by adopting ATROCIOUS ways -Exposed by Deepak Chaurasia himself!  #ArrestCHORasia https://t.co/So7f29iTpi ht…","Surprise"
"764",0,"RT @AnjanaS17532387: @BJP4UP @myogiadityanath @DrMNPandeyMP @kpmaurya1 @drdineshbjp FAKE STORIES,
FAKE CASES,
FAKE NEWS!

SHAME on Deepak C…","Surprise"
"765",0,"many Innocents are in jail while 15 cases &amp; 8 FIRs issued to Deepak Chaurasia, &amp; Still Roaming Free!! #ArrestCHORasia","Surprise"
"766",0,"RT @sharma6111956: @manish373733 @rsprasad @RuPay_npci @_DigitalIndia @GoI_MeitY Deceiving people,
Destroying trusts
Showing Fake reports
W…","Surprise"
"767",0,"@INCIndia #ArrestCHORasia and BAN his Channel !
DROP their SHAMELESS work &amp; Save Nation's Integrity! https://t.co/ekce5dMPUc.","Surprise"
"768",0,"RT @Yogesh_Bajaj1: @AsaramBapuJi Deceiving people,
Destroying trusts
Showing Fake reports
Well.. That's India News &amp; Deepak Chaurasia!
#Arr…","Surprise"
"769",0,"RT @sharma6111956: @MohiniS20131066 @INCIndia GRABBY Deepak Chaurasia made mockery of 4th pillar of Democracy!SHAME! #ArrestCHORasia https:…","Surprise"
"770",0,"@kiranrajdev @atulkasbekar Deepak Chaurasia has set an example how journalists can go to any extent for TRP.… https://t.co/NTuwaHDBfc","Surprise"
"771",0,"@purohit_shilpa @ChouhanShivraj Deepak Chaurasia is an incorrigible liar. So don't believe him! #ArrestCHORasia https://t.co/FLLZ6XsI6R","Surprise"
"772",0,"RT @kiranrajdev: @CMOMaharashtra @Dev_Fadnavis Good step Sir , bt u know Deepak Chaurasia is the stigma of other news channels.  #ArrestCHO…","Surprise"
"773",0,"RT @Sachinbambhani4: @ShriManoj9 @raosahebdanve @Dev_Fadnavis @nitin_gadkari @sambhajipatil77 @v_shrivsatish @BJP4India @BJP4Maharashtra @n…","Surprise"
"774",0,"RT @sharma6111956: @TheFarahKhan Mam Never seen 'Freedom of Press' benefiting people. #ArrestCHORasia for misusing this freedom. https://t.…","Surprise"
"775",-2,"RT @kiranrajdev: @atulkasbekar Good theory for weight loss atul ,bt u know Deepak Chaurasia is totally insensitive and irresponsible journa…","Sadness"
"776",0,"RT @madhvashilp: @MohiniS20131066 @INCIndia #ArrestCHORasia for all his wrongdoings. He has betrayed a lot of people by his mis-reporting.…","Surprise"
"777",0,"@manish373733 @rsprasad @RuPay_npci @_DigitalIndia @GoI_MeitY Deceiving people,
Destroying trusts
Showing Fake repo… https://t.co/tKND5TKaoT","Surprise"
"778",0,"Deepak Chaurasia has shamed a pious profession by lying and faking news. #ArrestCHORasia https://t.co/mPB8IvxeTO","Surprise"
"779",0,"Deepak Chaurasia is spreading fake news 2 mislead people that Asaramji is given 1 bowl of almonds ! #ArrestCHORasia","Surprise"
"780",0,"Hey Deepak Chaurasia, for money will you show bogus news on your parents too? #ArrestCHORasia  https://t.co/f1voDbBHm8","Surprise"
"781",0,"RT @ny_yagnesh: Why is the judiciary not so pro-active for  #ArrestCHORasia unlike that in the case of Hindu Saints? https://t.co/FEWbstNrNh","Surprise"
"782",0,"RT @pramod08575705: We are tolerating a criminal journalist &amp; the police is not arresting him. How far is that justified? #ArrestCHORasia","Surprise"
"783",0,"RT @pramod08575705: @SriSri @Yale @susancain PAID media WORKS by adopting ATROCIOUS ways - Exposed by Deepak Chaurasia himself! #ArrestCHOR…","Surprise"
"784",0,"#ArrestCHORasia
Now  interesting to see what stand take place all news channel,s and all media personal and also wa… https://t.co/JRem8AEnUx","Surprise"
"785",0,"Why a different treatement to Deepak Chaurasia who is booked under POCSO? #ArrestCHORasia https://t.co/lFUDtDbsEY","Surprise"
"786",0,"RT @JennyLuhana: Deepak Chaurasia invokes HATRED for Hinduism by targeting Hindu Saints on National TV!SHAME! #ArrestCHORasia https://t.co/…","Surprise"
"787",0,"RT @gauravtinu: Police must  #ArrestCHORasia and people must ban India News - only way to a safe &amp; happy India! https://t.co/hxfyYwz7Uc","Surprise"
"788",0,"RT @pramod08575705: Is #ArrestCHORasia out of the hands of Police?
Y delay?
After 30+ cases against him Y bail in unbailable offences ?","Surprise"
"789",0,"RT @04philosopher: @smritiirani @AmitShah Ma'am that's appreciable!
But when will Paid Media houses mend their ways?
The 'Paid News' evil w…","Surprise"
"790",0,"@shubhamambil @arrahman Deepak Chaurasia has set an example how journalists can go to any extent for TRP.… https://t.co/NxM6NAO4ap","Surprise"
"791",0,"RT @RiyaAggarwal04: @anupamahere Mam.. Deepak Chaurasia &amp; his news channel knows only to sell its news. #ArrestCHORasia https://t.co/mWAVsu…","Surprise"
"792",0,"RT @preeti_jangid2: @VEERU82481928 @nikhil239 Lopsided media trial carried out in Asaram Bapu Ji's case is an exaple of how media decieves…","Surprise"
"793",0,"@deepak_mragwani @CMOMaharashtra @timesofindia Deepak Chaurasia is the stigma of other news channels.… https://t.co/IoYHByksHQ","Surprise"
"794",-1,"RT @NarsiOm: What is the Delhi Police waiting for? Non-bailable arrest warrants are not enough to #ArrestCHORasia? https://t.co/CuFdEsDG6b","Sadness"
"795",0,"@RDevdani @nk2srivishnu @JennyLuhana Street Dog Deepak Chaurasia roaming free Delhi Police must stop acting partial… https://t.co/4myenuT2GB","Surprise"
"796",0,"RT @RiyaAggarwal04: @AnjanaS77499065 @MamataOfficial Never seen 'Freedom of Press' benefiting people. #ArrestCHORasia for misusing this fre…","Surprise"
"797",0,"RT @bhushan_m_patil: @VEERU82481928 @nikhil239 Indian's Ignorance allowing Deepak Chaurasia 2 Broadcast Baseless News,No Relation with TRUT…","Surprise"
"798",0,"Deepak Chaurasia confessed himself calling JOURNALISM as ""Mission""-HUB of TRP! #ArrestCHORasia https://t.co/i2cvlE0wC3","Surprise"
"799",0,"RT @lilmum55: @mum_kolkata @AsaramBapuJi @jagohindustani_ @BapujiAshram1 @BhavanUtreja @PoojaKhurana_ @rupeshsaigal @NehaHaldar2 @MarkDHind…","Surprise"
"800",0,"RT @YssHyderabad: @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @shankerjos…","Surprise"
"801",0,"RT @sharma6111956: @AamAadmiParty Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their CHEAP news #Ar…","Surprise"
"802",0,"Journalist is a technical term.
PaidMedia, presstitutes etc are coined to define Deepak Chaurasia et al.… https://t.co/PFiBGCklMs","Surprise"
"803",0,"RT @MohiniS20131066: @INCIndia Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their CHEAP news #Arres…","Surprise"
